PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,ThemeList
4VRUh,6k1/5ppb/7p/1pp2P2/p5P1/P1Pq4/5R1P/4R1K1 b - - 1 35,g7g6 e1e8 g8g7 f5f6,1297,76,68,154,endgame mate mateIn2 short,https://lichess.org/zrXHWfi7/black#70,,"['endgame', 'mate', 'mateIn2', 'short']"
3PXlx,2b1q1k1/p7/1p2r1pp/n1pB4/P1P5/2P3PP/4Q3/4R1K1 b - - 0 38,g8g7 d5e6 e8e6 e2e6 c8e6 e1e6,1546,123,76,12,advantage long middlegame,https://lichess.org/R28lkMYi/black#76,,"['advantage', 'long', 'middlegame']"
3uH4T,4R3/5p1k/p5pp/1p6/1P3Q2/P5PP/2r2P1K/3q4 b - - 1 37,d1d5 f4f6 c2f2 f6f2,1738,81,76,50,crushing endgame short,https://lichess.org/nMPvvL0X/black#74,,"['crushing', 'endgame', 'short']"
4KSqz,4rrk1/p1pN2pp/1p6/5p1q/2P1n1n1/4P1BP/PPQ2PP1/3R1RK1 b - - 0 21,g4e3 f2e3 e4g3 f1f3 g3e4 d7f8,2034,75,92,880,crushing long master middlegame,https://lichess.org/EB3MNQlq/black#42,,"['crushing', 'long', 'master', 'middlegame']"
35rjp,1nkr3r/p1q2bb1/1p1Np2p/4P1p1/1P3QP1/P1P2N2/7P/1R2KB1R b K - 1 23,d8d6 e5d6 g5f4 d6c7,1209,77,88,224,middlegame,https://lichess.org/P0VKWjy8/black#46,,['middlegame']
4rwDR,2r5/8/7p/2N5/6P1/p4P2/k1K5/1R6 w - - 6 69,b1b3 c8c5 b3c3 c5c3 c2c3 a2b1,1017,77,92,609,crushing defensiveMove endgame exposedKing hangingPiece long,https://lichess.org/j6ro0YYI#137,,"['crushing', 'defensiveMove', 'endgame', 'exposedKing', 'hangingPiece', 'long']"
4EBrQ,r1b2k2/pp1p1pp1/4p2p/2q1n3/8/3BP3/P1P2QPP/R4RK1 b - - 1 17,e5d3 f2f7,418,92,72,123,mate mateIn1 middlegame oneMove,https://lichess.org/vaaJYEvI/black#34,Sicilian_Defense Sicilian_Defense_Closed,"['mate', 'mateIn1', 'middlegame', 'oneMove']"
26vWn,4r1k1/ppp1qpp1/4b1np/4p3/2P5/1P2PNP1/P2QBPP1/3R2K1 b - - 0 20,e8d8 d2d8 e7d8 d1d8,867,97,82,34,crushing kingsideAttack master middlegame short,https://lichess.org/siIHGtJb/black#40,,"['crushing', 'kingsideAttack', 'master', 'middlegame', 'short']"
1jFXo,r4r2/pp3k2/4p1qb/3pPp2/2PPnB2/1P3Q1P/P5P1/R4RK1 b - - 0 23,d5c4 f4h6 g6h6 f3e4,1578,75,94,632,advantage middlegame pin short,https://lichess.org/gX5aG0zm/black#46,,"['advantage', 'middlegame', 'pin', 'short']"
3rLvk,1r1b1rk1/1pqN1p2/p1p3pp/P1P2Q2/1P1Pp3/4P3/6PP/R4RK1 w - - 0 25,f5g6 f7g6 f1f8 g8g7,1225,109,41,31,advantage middlegame short,https://lichess.org/kZYCCb8v#49,,"['advantage', 'middlegame', 'short']"
4n4e3,8/ppr3k1/3N2pp/2P1p3/1P1b1p2/P3nR1P/B7/7K b - - 1 31,b7b6 d6e8 g7f8 e8c7,856,104,94,676,advantage endgame fork short,https://lichess.org/mPHXvFeJ/black#62,,"['advantage', 'endgame', 'fork', 'short']"
45Iul,1k2r3/pp2r1p1/2p2p1p/2P4P/P3Nq2/5P2/1P6/K2Q3R b - - 6 40,b8c7 d1d6 f4d6 c5d6 c7d7 d6e7,1681,75,83,75,advancedPawn advantage endgame fork long master,https://lichess.org/bVKywMR7/black#80,,"['advancedPawn', 'advantage', 'endgame', 'fork', 'long', 'master']"
0yooy,r1b2rk1/1p1pbRpp/p3q3/3Qp1P1/2B5/2P5/PP4PP/RN5K w - - 1 15,f7e7 f8f1 c4f1 e6d5,1906,76,95,3471,crushing deflection middlegame short,https://lichess.org/Hvtf9EC1#29,Sicilian_Defense Sicilian_Defense_Nyezhmetdinov-Rossolimo_Attack,"['crushing', 'deflection', 'middlegame', 'short']"
3XmFw,3k3r/pQ4p1/3Ppp2/1Bp4q/6p1/2P3P1/PP4Kr/R4N2 w - - 1 28,f1h2 h5h2 g2f1 h2h1 b7h1 h8h1 f1e2 h1a1,1563,75,94,1858,crushing endgame skewer veryLong,https://lichess.org/DLykSjhr#55,,"['crushing', 'endgame', 'skewer', 'veryLong']"
3S0A3,8/5ppk/1p5p/4Q3/P7/7P/5qP1/7K b - - 0 33,f2c5 e5c5 b6c5 h1g1,1939,76,69,103,crushing defensiveMove endgame queenEndgame short,https://lichess.org/gSrarHUC/black#66,,"['crushing', 'defensiveMove', 'endgame', 'queenEndgame', 'short']"
1EWJE,r5r1/ppp1qp1k/1b1p1pb1/6Pp/4P2B/5N1P/PP2QP1K/3RR3 b - - 0 20,f6f5 e4f5 e7e2 f5g6 g8g6 e1e2,1477,76,87,481,crushing exposedKing long middlegame sacrifice,https://lichess.org/MHqFWnkX/black#40,,"['crushing', 'exposedKing', 'long', 'middlegame', 'sacrifice']"
2CEKt,8/Pk6/6pp/1pBPKp2/5P2/6P1/6r1/8 b - - 0 51,g2g3 d5d6 g3d3 c5d4 d3a3 d6d7 b7c7 e5e6,1938,75,94,4570,advancedPawn crushing endgame quietMove veryLong,https://lichess.org/DpcoLYw7/black#102,,"['advancedPawn', 'crushing', 'endgame', 'quietMove', 'veryLong']"
4gsrc,6k1/p4p1p/4p1p1/2r1K3/Q4B2/3q4/P4PPP/R6R w - - 3 26,e5f6 d3d8,1848,81,89,1039,endgame mate mateIn1 oneMove,https://lichess.org/WGjKUB9I#51,,"['endgame', 'mate', 'mateIn1', 'oneMove']"
0GO4T,r5R1/pppbk1Rp/3p3b/3P3B/2P1Pr2/2N5/PP6/2K5 b - - 8 24,h6g7 g8g7 e7f6 g7d7,1958,75,88,107,advantage deflection master middlegame short skewer,https://lichess.org/J3GG92WW/black#48,,"['advantage', 'deflection', 'master', 'middlegame', 'short', 'skewer']"
2MkOI,r4rk1/1b1p1pp1/p1n3q1/1p2Pn2/1P2B2R/P1BQ1NPp/2R2P2/6K1 b - - 6 26,c6e7 e4b7 f5h4 b7e4,2188,107,81,24,advantage middlegame sacrifice short,https://lichess.org/5aXeVjJJ/black#52,,"['advantage', 'middlegame', 'sacrifice', 'short']"
43rlY,4r1k1/5p2/7p/3p4/5Q2/1P1n2B1/4qPPP/5RK1 w - - 2 30,f4h6 e2f1 g1f1 e8e1,1543,77,93,2167,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/8ipSHEa1#59,,"['attraction', 'endgame', 'mate', 'mateIn2', 'sacrifice', 'short']"
2Q9vp,6k1/2p2p1p/6p1/2PP4/8/3p3P/P2R1PP1/q4K1R w - - 3 27,d2d1 a1d1,494,101,86,281,endgame hangingPiece mate mateIn1 oneMove queenRookEndgame,https://lichess.org/TS8DRk0F#53,,"['endgame', 'hangingPiece', 'mate', 'mateIn1', 'oneMove', 'queenRookEndgame']"
1O66Q,8/8/2k4p/p1p1pPp1/P1K1P1P1/1P6/8/8 w - - 0 50,f5f6 c6d6 c4b5 h6h5 f6f7 d6e7,1924,76,65,64,crushing endgame long pawnEndgame,https://lichess.org/DPj5GzY6#99,,"['crushing', 'endgame', 'long', 'pawnEndgame']"
3msL1,7k/6p1/7p/8/5P1P/q5PK/p7/Q7 b - - 4 49,a3b2 a1b2 a2a1q b2a1,821,82,91,463,crushing endgame hangingPiece queenEndgame short,https://lichess.org/J5IedaEH/black#98,,"['crushing', 'endgame', 'hangingPiece', 'queenEndgame', 'short']"
17v2S,5rk1/5ppp/1p1Rp3/p1q1n3/Q1P5/1P3N2/P4PPP/6K1 w - - 0 24,d6d2 e5f3 g2f3 c5g5 g1f1 g5d2,1088,86,94,1552,clearance crushing endgame fork long,https://lichess.org/85lp3rUv#47,,"['clearance', 'crushing', 'endgame', 'fork', 'long']"
5JU9l,1k3b1r/pp6/8/1Pp1qnpp/Q4B2/P1P2P2/4BP1P/3R2K1 b - - 0 22,g5f4 d1d8 b8c7 b5b6 c7d8 b6a7 d8e7 a7a8q,2231,93,90,694,advancedPawn advantage middlegame promotion queensideAttack sacrifice veryLong,https://lichess.org/ato5X4l5/black#44,,"['advancedPawn', 'advantage', 'middlegame', 'promotion', 'queensideAttack', 'sacrifice', 'veryLong']"
4rBVH,8/8/4N2p/3p1p1P/1p6/2k1K3/5PP1/8 w - - 0 37,e6d4 f5f4 e3e2 c3d4,1543,79,88,48,crushing deflection endgame knightEndgame short,https://lichess.org/dFsF4KPJ#73,,"['crushing', 'deflection', 'endgame', 'knightEndgame', 'short']"
1YmU8,r3kb1r/p1q1n2p/b1p2p2/2ppN2P/5B2/3P1NP1/PPP2P2/R3KQ1R b KQkq - 0 16,f6e5 f4e5 c7a5 e5c3 a5a4 c3h8,1743,76,95,12530,advantage fork long master middlegame,https://lichess.org/gYp4s8Sw/black#32,Sicilian_Defense Sicilian_Defense_Nyezhmetdinov-Rossolimo_Attack,"['advantage', 'fork', 'long', 'master', 'middlegame']"
3zxkS,2k5/p3rp2/Pp1Q4/3p1P2/1P6/2P1b1P1/4KPqp/R6R w - - 2 38,d6e7 g2f2 e2d1 f2d2,1018,86,96,156,endgame mate mateIn2 short,https://lichess.org/65VQpyEO#75,,"['endgame', 'mate', 'mateIn2', 'short']"
2J2G3,8/2p5/1p1p1k2/p2Pp2p/P1P1PP1P/6K1/8/8 b - - 0 37,e5f4 g3f4 f6g6 e4e5 d6e5 f4e5,751,92,84,388,crushing endgame long pawnEndgame zugzwang,https://lichess.org/idFDDEGG/black#74,,"['crushing', 'endgame', 'long', 'pawnEndgame', 'zugzwang']"
553a0,7r/3k1p2/p7/1p1N3P/3P4/1P5P/PK6/8 b - - 0 40,h8h5 d5f6 d7e6 f6h5,733,80,84,154,crushing endgame fork short,https://lichess.org/Ri8Ex4JK/black#80,,"['crushing', 'endgame', 'fork', 'short']"
2bJY2,3rkb1r/5p2/1qnpp2p/1N4p1/QP2P3/5PP1/P2R2KP/3R4 b k - 2 20,c6e5 b5d6 e8e7 d6f5 e6f5 d2d8,2222,78,69,82,advantage discoveredAttack discoveredCheck doubleCheck long middlegame,https://lichess.org/6UO3InGA/black#40,,"['advantage', 'discoveredAttack', 'discoveredCheck', 'doubleCheck', 'long', 'middlegame']"
2SC1e,8/1p4pk/3q2np/p3pp1B/P1PBb3/4Q2P/1P3PP1/6K1 w - - 0 31,h5g6 d6g6 e3e4 f5e4,1501,75,91,277,crushing endgame short,https://lichess.org/EABkJOOI#61,,"['crushing', 'endgame', 'short']"
2HBml,3r2k1/pQ3pp1/2p3n1/3qp3/3P4/P4PPp/1PP4P/3R1RK1 w - - 0 26,d4e5 d5c5 g1h1 d8d1 f1d1 c5f2 b7c8 g6f8 c8h3 f2f3 h1g1 f3d1,2227,75,94,8510,crushing discoveredAttack endgame fork veryLong,https://lichess.org/vrsCcN5o#51,,"['crushing', 'discoveredAttack', 'endgame', 'fork', 'veryLong']"
4FbPH,1Q6/1p2qpk1/p7/4p3/PP6/K1P3p1/5r2/7R b - - 0 32,e7f8 b8e5 f2f6 e5g3,2323,86,80,44,crushing endgame short,https://lichess.org/K95J0DMv/black#64,,"['crushing', 'endgame', 'short']"
2EzRm,6k1/1bpp2r1/8/1p6/3Q4/8/5PPP/5RK1 w - - 1 28,d4a7 g7g2 g1h1 b7f3 a7e3 g2g3 e3f3 g3f3,2172,119,84,11,advantage discoveredAttack discoveredCheck endgame quietMove veryLong,https://lichess.org/TjffwOuC#55,,"['advantage', 'discoveredAttack', 'discoveredCheck', 'endgame', 'quietMove', 'veryLong']"
26hSi,r1b2k1r/p1p1qppp/5n2/1Bpp2B1/1b1QP3/2N2P2/PPP3PP/R3K2R w KQ - 2 11,g5f6 c5d4 f6e7 f8e7,1795,76,92,3622,advantage middlegame pin short,https://lichess.org/cXn0gJUf#21,Scotch_Game Scotch_Game_Schmidt_Variation,"['advantage', 'middlegame', 'pin', 'short']"
3HfbL,8/5R2/4p3/3qk2R/8/8/1p3P2/5K2 b - - 1 46,e5d6 h5d5 d6d5 f7b7 b2b1q b7b1,1466,74,89,122,crushing endgame long,https://lichess.org/b3pVQHrI/black#92,,"['crushing', 'endgame', 'long']"
049Js,1r5k/5pb1/nrbRp1pp/1Np1P3/p1P1NB1P/P7/1P3PP1/2K1R3 w - - 6 29,e1d1 c6e4 d6b6 b8b6,1033,82,90,15205,advantage hangingPiece master middlegame short,https://lichess.org/YZqg2hem#57,,"['advantage', 'hangingPiece', 'master', 'middlegame', 'short']"
2z76a,4r3/2P5/p2r2k1/3pp1p1/4R3/P7/6P1/3R2K1 b - - 0 32,g6f5 e4e5 f5e5 d1e1 e5d4 e1e8,1638,75,96,2028,attraction crushing endgame long rookEndgame sacrifice skewer,https://lichess.org/sZy1YYxg/black#64,,"['attraction', 'crushing', 'endgame', 'long', 'rookEndgame', 'sacrifice', 'skewer']"
0WTZT,rn3rk1/p1p2ppp/1p2b3/3pN3/1Q1PqBB1/5PP1/P1P4P/3K3R b - - 0 17,a7a5 b4f8 g8f8 f3e4 e6g4 e5g4,1808,84,59,39,advantage kingsideAttack long middlegame,https://lichess.org/TevSm0f7/black#34,French_Defense French_Defense_Exchange_Variation,"['advantage', 'kingsideAttack', 'long', 'middlegame']"
271gB,r1n2rk1/4q1p1/p1n1p2p/1p1pPb2/3P1PB1/P1N4P/1P5N/R2Q1RK1 w - - 2 19,h2f3 f5g4 h3g4 f8f4,1259,78,93,8287,advantage discoveredAttack middlegame short,https://lichess.org/WXhUxL3C#37,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation,"['advantage', 'discoveredAttack', 'middlegame', 'short']"
2OU3a,3q4/r4k2/p2p1b2/1p1Np3/3nP1Br/2Q5/PP3PP1/2RR2K1 w - - 1 28,g4h3 d4e2 g1h2 e2c3,1213,78,80,78,advantage fork middlegame short,https://lichess.org/Ozpg4UxF#55,,"['advantage', 'fork', 'middlegame', 'short']"
3W8xQ,r2q1k2/p1p3pp/1pn1Q3/8/4R3/2p5/PP3PPP/R1B3K1 w - - 1 17,e6c6 d8d1 e4e1 d1e1,855,97,82,25,endgame mate mateIn2 short,https://lichess.org/ojiFva8g#33,Danish_Gambit Danish_Gambit_Other_variations,"['endgame', 'mate', 'mateIn2', 'short']"
4keDm,RN4k1/5p1p/3p1Qp1/2pP2Kq/4P3/1P2nPP1/8/8 w - - 2 36,g5f4 e3g2,1630,78,91,1034,endgame mate mateIn1 oneMove,https://lichess.org/pPNUFs9J#71,,"['endgame', 'mate', 'mateIn1', 'oneMove']"
3C1AW,1n4k1/pb3pp1/1p1q1b1p/3p4/Q2P1N2/3BPNPP/P4P1K/8 b - - 2 26,a7a6 a4e8 d6f8 d3h7 g8h7 e8f8,1053,77,79,90,crushing deflection kingsideAttack long middlegame,https://lichess.org/Iqd12YUC/black#52,,"['crushing', 'deflection', 'kingsideAttack', 'long', 'middlegame']"
1qajb,3r2k1/Q1p2ppp/2b5/8/8/P7/1P2N1qP/4K3 b - - 1 33,d8d7 a7b8 d7d8 b8d8 c6e8 d8e8,1036,79,98,611,endgame long mate mateIn3,https://lichess.org/xO5CQLMa/black#66,,"['endgame', 'long', 'mate', 'mateIn3']"
1r4SE,2r3k1/Bp3pbp/p5p1/4pb2/P1Bn4/1P6/5PPP/R1R3K1 w - - 3 25,c4f7 g8f7 c1c8 f5c8,1175,78,86,282,advantage hangingPiece master middlegame short,https://lichess.org/hf9QoRCs#49,,"['advantage', 'hangingPiece', 'master', 'middlegame', 'short']"
3CQ1r,3r1r2/6kp/4Rbp1/2p5/3p4/1P4P1/PB6/5RK1 b - - 3 35,d8e8 f1f6 e8e6 f6e6,1797,75,95,9859,advantage endgame short,https://lichess.org/JrDMn4NW/black#70,,"['advantage', 'endgame', 'short']"
2qg9h,r1b2R1k/pp5p/2n2qp1/3B4/5BP1/8/PP5P/5Q1K b - - 0 22,f6f8 f4e5 c6e5 f1f8,795,80,100,333,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/qYo1skWf/black#44,,"['discoveredAttack', 'mate', 'mateIn2', 'middlegame', 'short']"
2DWaF,8/p7/1N6/8/4pk2/P2Br3/KPP5/8 b - - 0 41,e4d3 b6d5 f4f3 d5e3 d3d2 e3d1 f3e2 d1c3,1398,84,84,31,crushing endgame fork master quietMove veryLong,https://lichess.org/p1mzMQ8m/black#82,,"['crushing', 'endgame', 'fork', 'master', 'quietMove', 'veryLong']"
3ayuE,8/8/R2p4/4k2p/1P2pb1P/P3p3/4K3/8 w - - 1 45,b4b5 d6d5 b5b6 d5d4 e2f1 d4d3,1680,83,88,36,crushing endgame long quietMove,https://lichess.org/XhtEUFBL#89,,"['crushing', 'endgame', 'long', 'quietMove']"
1Srot,3r1rk1/2q3pp/3bpn2/pP6/4p3/1P1P4/1P1B1PPP/RN1Q1RK1 w - - 0 16,d2a5 d6h2 g1h1 c7f4,2144,82,79,32,crushing kingsideAttack middlegame short,https://lichess.org/WXFhSICe#31,Italian_Game Italian_Game_Two_Knights_Defense,"['crushing', 'kingsideAttack', 'middlegame', 'short']"
0MteR,3r4/3P2kp/6p1/4Q3/p7/8/P4P1K/3q4 b - - 1 35,g7f8 e5f6 f8g8 f6d8,1435,75,97,5928,crushing endgame fork short,https://lichess.org/nqeOqw8V/black#70,,"['crushing', 'endgame', 'fork', 'short']"
57meS,8/p7/k1K4p/1p4p1/1P3pP1/5P1P/8/8 b - - 1 47,h6h5 g4h5 g5g4 h5h6 g4g3 h6h7 g3g2 h7h8q g2g1q h8c8,2141,90,91,2162,advancedPawn endgame mate mateIn5 pawnEndgame promotion veryLong,https://lichess.org/JBkfOntY/black#94,,"['advancedPawn', 'endgame', 'mate', 'mateIn5', 'pawnEndgame', 'promotion', 'veryLong']"
3YBAt,r3nrk1/1p3ppp/2ppb3/p1b3BP/4PN2/3B1P2/PPP3P1/2KR3R w - - 1 17,g5e7 c5e3 c1b1 e3f4,964,88,96,827,advantage fork master middlegame short,https://lichess.org/eKUeP9tX#33,Scotch_Game Scotch_Game_Classical_Variation,"['advantage', 'fork', 'master', 'middlegame', 'short']"
4FtlL,rnb1k2r/pppp1ppp/5q2/2b1p3/2B5/1QP2N2/PP1P1nPP/RNB2RK1 w kq - 0 7,f1f2 c5f2 g1f2 e5e4,1422,76,97,12083,crushing kingsideAttack opening short,https://lichess.org/p3fn874O#13,Bishops_Opening Bishops_Opening_Berlin_Defense,"['crushing', 'kingsideAttack', 'opening', 'short']"
1ddyD,4r1k1/5ppp/5r2/8/R7/P4N1P/2P1R1P1/3n1K2 b - - 5 36,e8e2 a4a8 e2e8 a8e8,900,110,94,613,backRankMate endgame mate mateIn2 short,https://lichess.org/8nCpI0XO/black#72,,"['backRankMate', 'endgame', 'mate', 'mateIn2', 'short']"
2W47R,3r1r2/pk4p1/3p4/2q4p/3N3P/2P5/2P3Q1/1K5R b - - 1 30,b7c7 d4e6 c7b8 e6c5,1173,79,92,490,crushing endgame fork short,https://lichess.org/rklfsDVO/black#60,,"['crushing', 'endgame', 'fork', 'short']"
5Ggt8,2r2r1k/p6p/3P1n1Q/4p3/4q3/1BN5/KP4P1/7R b - - 1 34,e4b4 c3d5 b4d6 d5f6 d6a6 a2b1,1887,76,85,82,advantage long middlegame,https://lichess.org/2wXNbcxc/black#68,,"['advantage', 'long', 'middlegame']"
4ZSfd,r1bq1rk1/pppp1pp1/1b3n1B/8/2B5/3Q1N2/PPP2PPP/R3R1K1 b - - 0 13,g7h6 d3g6 g8h8 g6h6,1670,76,93,293,advantage kingsideAttack middlegame pin short,https://lichess.org/8y6wMikQ/black#26,Petrovs_Defense Petrovs_Defense_Stafford_Gambit,"['advantage', 'kingsideAttack', 'middlegame', 'pin', 'short']"
0HbCl,r4rk1/7p/p1p1bqpQ/1pbp4/8/2P2NP1/PPB3PP/R4R1K w - - 0 23,f3g5 f6f1 a1f1 f8f1,549,97,100,269,backRankMate mate mateIn2 middlegame short,https://lichess.org/4fXrW5BN#45,,"['backRankMate', 'mate', 'mateIn2', 'middlegame', 'short']"
4sVtp,5r2/pp6/5pp1/5nk1/1q1NQ3/6P1/4PPK1/7R b - - 0 36,b4d4 f2f4 g5g4 e4f3,1648,75,88,582,endgame mate mateIn2 short,https://lichess.org/wQfBSfm1/black#72,,"['endgame', 'mate', 'mateIn2', 'short']"
0qwvD,5r2/5Pk1/1R6/p2pP3/3p2P1/3P4/rp6/5RK1 b - - 1 35,a5a4 e5e6 a2a1 b6b2 a1f1 g1f1,1886,76,94,3325,crushing endgame long rookEndgame,https://lichess.org/GRqzURVx/black#70,,"['crushing', 'endgame', 'long', 'rookEndgame']"
50d3b,1r1q1rk1/2b2pp1/2p4p/p3p3/P3N3/1P1P1Q1P/2P2PP1/R3R1K1 w - - 0 18,f3g4 f7f5 g4h5 f5e4,1344,78,91,945,advantage fork middlegame short,https://lichess.org/gxXMQPYv#35,Elephant_Gambit Elephant_Gambit_Other_variations,"['advantage', 'fork', 'middlegame', 'short']"
157ko,8/5pk1/6p1/2b4p/7P/5Q2/q4PP1/3R2K1 w - - 2 34,f3d5 a2f2 g1h2 f2h4,1656,75,96,8196,endgame mate mateIn2 short,https://lichess.org/E2IA4qWA#67,,"['endgame', 'mate', 'mateIn2', 'short']"
0UbrL,6k1/7p/3p4/2pn2N1/1r3PK1/8/7P/B6R w - - 3 35,h1f1 d5e3 g4f3 e3f1,1229,77,74,230,crushing endgame fork short,https://lichess.org/wobRCfwU#69,,"['crushing', 'endgame', 'fork', 'short']"
55PRh,8/1R6/8/8/5K2/2k5/1p1n4/8 w - - 1 54,f4e3 d2b3 b7c7 c3b4,1552,77,94,1911,crushing endgame master quietMove short,https://lichess.org/bea4RxwB#107,,"['crushing', 'endgame', 'master', 'quietMove', 'short']"
0AxPm,6k1/5pp1/1q2p2p/p2pP3/1prP4/PQ2B2P/5PP1/1R4K1 w - - 0 28,a3b4 c4b4 b3b4 a5b4,1399,119,60,13,crushing endgame short,https://lichess.org/6MdVC8N4#55,,"['crushing', 'endgame', 'short']"
1VrPs,3r2k1/5p1p/1pp2p2/3r4/1P6/8/P4PPP/R1R3K1 w - - 2 24,c1c6 d5d1 a1d1 d8d1,470,99,100,157,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/UyGksFkG#47,,"['backRankMate', 'endgame', 'mate', 'mateIn2', 'rookEndgame', 'short']"
4XsWD,r1b1kb1r/pp1n1p1p/1qn1p1p1/PN1pP1Q1/3p4/5N2/1PPB1PPP/R3KB1R b KQkq - 0 11,b6c5 b5c7,1118,82,94,618,master mate mateIn1 oneMove opening,https://lichess.org/RuRdzxVR/black#22,French_Defense French_Defense_Classical_Variation,"['master', 'mate', 'mateIn1', 'oneMove', 'opening']"
0DrWi,2r3k1/Q4ppp/3pb3/4q3/4P3/4B3/P1r2RPP/R5K1 w - - 3 25,f2c2 e5a1 c2c1 c8c1 e3c1 a1c1,1509,80,88,1278,crushing hangingPiece long middlegame,https://lichess.org/SgwaJ0Ef#49,,"['crushing', 'hangingPiece', 'long', 'middlegame']"
4KX0Q,r1b2rk1/pp2Rpb1/3P2pp/3Q2N1/q1Bn4/8/PP3PPP/R1B3K1 w - - 2 17,g5f7 a4d1 c4f1 d4e2 e7e2 d1d5,1780,93,87,21,crushing discoveredAttack kingsideAttack long middlegame,https://lichess.org/3LCeHPac#33,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit,"['crushing', 'discoveredAttack', 'kingsideAttack', 'long', 'middlegame']"
1VoEq,2kr4/ppp5/3bpr1p/4q1p1/PPn5/N1P4P/1BQ2PP1/R4RK1 w - - 5 22,a3c4 e5h2,602,92,98,1190,mate mateIn1 middlegame oneMove,https://lichess.org/aiOKCMyb#43,,"['mate', 'mateIn1', 'middlegame', 'oneMove']"
45kBW,8/2BK1p2/6p1/1p5p/2p2Pk1/P7/1P6/8 w - - 2 58,d7c6 h5h4 c6b5 f7f5,2422,87,82,46,bishopEndgame crushing defensiveMove endgame quietMove short,https://lichess.org/sgVkgFm5#115,,"['bishopEndgame', 'crushing', 'defensiveMove', 'endgame', 'quietMove', 'short']"
14v2W,2B5/2p5/1p1b1k1p/p3n3/5p2/1P5P/P1P2K2/6R1 w - - 2 35,a2a4 d6c5 f2f1 c5g1,871,99,97,752,crushing endgame short skewer,https://lichess.org/GShIW0Bv#69,,"['crushing', 'endgame', 'short', 'skewer']"
38CSw,rn3rk1/4b1pp/2p1b3/1p1p4/pP1P4/P4P2/B1PNKBq1/R2Q3R b - - 1 20,e7g5 h1g1 g2h3 g1g5,1277,78,94,5883,advantage middlegame short skewer,https://lichess.org/Q43Kz1rH/black#40,,"['advantage', 'middlegame', 'short', 'skewer']"
1rvRD,r2q4/4r3/2pk1p2/5Q2/3P2P1/pP3P2/p7/K1R5 b - - 9 34,d8f8 f5c5 d6c7 c5c6 c7b8 c6d6,1863,77,92,439,crushing endgame long,https://lichess.org/8Kh6uFLq/black#68,,"['crushing', 'endgame', 'long']"
4pWaU,6k1/4npp1/1q5p/1P1N4/1r6/3Q1P2/6PP/2R4K b - - 0 41,e7d5 c1c8 b6d8 c8d8,937,77,100,320,endgame mate mateIn2 short,https://lichess.org/wtHTOJP6/black#82,,"['endgame', 'mate', 'mateIn2', 'short']"
2nH02,4k3/pp3p2/2p2p2/3r2r1/PPn1N3/2P4p/7K/RN3R2 b - - 0 23,g5g2 h2h3 g2g6 e4f6 g6f6 f1f6,1225,76,87,625,advantage fork long middlegame,https://lichess.org/XmYkp2KF/black#46,,"['advantage', 'fork', 'long', 'middlegame']"
05kNu,3k3r/1p1r2p1/pq1b1p1p/3p3P/6Q1/P1PB2B1/1P3PP1/2K1R3 b - - 1 25,h8e8 e1e8 d8e8 g4e6 e8d8 d3f5,2193,80,88,54,advantage attraction defensiveMove exposedKing long middlegame,https://lichess.org/P7IRIviY/black#50,,"['advantage', 'attraction', 'defensiveMove', 'exposedKing', 'long', 'middlegame']"
0bbQg,6K1/8/8/6P1/8/7r/2kp4/6R1 w - - 0 64,g1g2 h3g3 g2g3 d2d1q,1941,76,88,747,advancedPawn crushing endgame promotion rookEndgame short,https://lichess.org/RndN4rgH#127,,"['advancedPawn', 'crushing', 'endgame', 'promotion', 'rookEndgame', 'short']"
34TYQ,8/1p6/pkp5/3p2p1/PP1P2P1/2PK4/8/8 w - - 3 43,c3c4 d5c4 d3c4 a6a5 c4b3 b6a6,2441,84,88,146,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/e9mPTUwA#85,,"['crushing', 'defensiveMove', 'endgame', 'long', 'pawnEndgame']"
3VrcH,r2q1r1k/p1pbbp1p/3p3B/1np2N2/4P3/6Q1/PPP2PPP/R4RK1 b - - 4 15,f8g8 h6g7 g8g7 g3g7,1077,76,85,73,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/coULJc2E/black#30,Three_Knights_Opening Three_Knights_Opening_Other_variations,"['kingsideAttack', 'mate', 'mateIn2', 'middlegame', 'short']"
3Bo7Z,4r1k1/1p4b1/2pp2pp/2nP4/2P1N1P1/P2B3b/R1Q1NR1P/4q1K1 w - - 1 28,f2f1 e1f1,1077,75,100,148,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/JG2Jl8Ys#55,,"['kingsideAttack', 'mate', 'mateIn1', 'middlegame', 'oneMove']"
0yXvL,8/4r1kp/6p1/2pB1p2/1p2P3/1PbR3P/5PP1/5K2 w - - 2 34,e4f5 e7e1,485,111,90,363,endgame mate mateIn1 oneMove operaMate,https://lichess.org/Zl6RAlLP#67,,"['endgame', 'mate', 'mateIn1', 'oneMove', 'operaMate']"
